project_id,project_name,project_type,total_value,cofinancing_value,regions,beneficiary_name,currency,country,years
66,Dąbrowa Białostocka - Sokółka - przebudowa drogi wojewódzkiej Nr 673,['transport'],225446190.5,188582072.0,['podlaskie'],WOJEWÓDZTWO PODLASKIE,PLN,Poland,2014-2020
67,PRACE-LAB2 - Współpraca w zakresie zaawansowanych obliczeń w Europie,['education'],227369554.5,188433903.2,"['dolnośląskie', ' małopolskie', ' pomorskie', ' wielkopolskie']",INSTYTUT CHEMII BIOORGANICZNEJ POLSKIEJ AKADEMII NAUK - POZNAŃSKIE CENTRUM SUPERKOMPUTEROWO SIECIOWE,PLN,Poland,2014-2020
68,Prace na liniach kolejowych nr 220 i 221 na odcinku Olsztyn – Gutkowo – Dobre Miasto,['Other'],310878896.8,188282098.0,['warmińsko-mazurskie'],PKP POLSKIE LINIE KOLEJOWE S.A.,PLN,Poland,2014-2020
69,Zdalna Szkoła – wsparcie Ogólnopolskiej Sieci Edukacyjnej w systemie kształcenia zdalnego.,['Other'],187232000.0,187232000.0,['projekt ogólnopolski'],CENTRUM PROJEKTÓW POLSKA CYFROWA,PLN,Poland,2014-2020
70,"Uporządkowanie gospodarki ściekowej w mieście Katowice - Etap III""",['environmental'],370797105.6,185576250.0,['śląskie'],KATOWICKIE INWESTYCJE S.A.,PLN,Poland,2014-2020
71,Zwiększenie skuteczności prowadzenia długotrwałych akcji ratowniczych,['environmental'],217554934.0,184921693.9,['projekt ogólnopolski'],KOMENDA GŁÓWNA PAŃSTWOWEJ STRAŻY POŻARNEJ,PLN,Poland,2014-2020
72,Zintegrowany system niskoemisyjnego transportu publicznego w Zielonej Górze,['transport'],286557723.3,184554915.8,['lubuskie'],MIASTO ZIELONA GÓRA,PLN,Poland,2014-2020
73,Budowa linii tramwajowej KST etap III (os. Krowodrza Górka - Górka Narodowa) wraz z budową dwupoziomowego skrzyżowania w ciągu ul. Opolskiej,['transport'],701251969.7,184224925.7,['małopolskie'],KRAKÓW - MIASTO NA PRAWACH POWIATU,PLN,Poland,2014-2020
74,NOSTRIMARIS - budowa dwóch wielozadaniowych jednostek pływających,['transport'],217247779.6,183562859.2,['zachodniopomorskie'],URZĄD MORSKI W SZCZECINIE,PLN,Poland,2014-2020
75,ECBiG – Europejskie Centrum Bioinformatyki i Genomiki - MOSAIC,['education'],247662331.5,183424717.1,"['śląskie', ' wielkopolskie']",INSTYTUT CHEMII BIOORGANICZNEJ POLSKIEJ AKADEMII NAUK,PLN,Poland,2014-2020
76,"Poprawa jakości usług regionalnego publicznego transportu zbiorowego Województwa Dolnośląskiego realizowana poprzez zakup jedenastu nowych, pięcioczłonowych elektrycznych zespołów trakcyjnych",['transport'],267375414.3,183326645.1,['dolnośląskie'],KOLEJE DOLNOŚLĄSKIE SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
77,Zakup wagonów platform do przewozów intermodalnych przez PKP CARGO S.A.,['transport'],375590981.3,183291870.6,['projekt ogólnopolski'],PKP CARGO S.A.,PLN,Poland,2014-2020
78,"Budowa szkolnych sieci dostępowych Ogólnopolskiej Sieci Edukacyjnej w ramach osi priorytetowej I „Powszechny dostęp do szybkiego Internetu"" Programu Operacyjnego Polska Cyfrowa na lata 2014-2020",['Other'],216225811.3,183099332.2,['projekt ogólnopolski'],NAUKOWA I AKADEMICKA SIEĆ KOMPUTEROWA - PAŃSTWOWY INSTYTUT BADAWCZY,PLN,Poland,2014-2020
79,Przebudowa torowisk tramwajowych w Szczecinie - etap II - Faza I,['transport'],334915525.6,182768328.9,['zachodniopomorskie'],GMINA MIASTO SZCZECIN,PLN,Poland,2014-2020
80,Budowa wydzielonej trasy autobusowo-tramwajowej łączącej osiedle Nowy Dwór z Centrum Wrocławia,['transport'],372618687.5,182171337.5,['dolnośląskie'],GMINA WROCŁAW,PLN,Poland,2014-2020
81,Zdalna Szkoła + w ramach Ogólnopolskiej Sieci Edukacyjnej,['Other'],182138000.0,182138000.0,['projekt ogólnopolski'],CENTRUM PROJEKTÓW POLSKA CYFROWA,PLN,Poland,2014-2020
82,Integracja różnych form publicznego transportu zbiorowego w Rzeszowie,['transport'],253249468.1,182116699.7,['podkarpackie'],GMINA MIASTO RZESZÓW,PLN,Poland,2014-2020
83,Rozwój komunikacji publicznej w Kielcach,['transport'],242168555.0,181748934.0,['świętokrzyskie'],GMINA KIELCE,PLN,Poland,2014-2020
84,Narodowa Infrastruktura Superkomputerowa dla EuroHPC — EuroHPC PL,['education'],221860571.1,179864641.3,"['dolnośląskie', ' małopolskie', ' pomorskie', ' śląskie', ' wielkopolskie']",AKADEMIA GÓRNICZO - HUTNICZA IM. STANISŁAWA STASZICA W KRAKOWIE,PLN,Poland,2014-2020
85,Rozbudowa systemu transportu publicznego w Rzeszowie,['transport'],241917880.1,178921433.9,['podkarpackie'],GMINA MIASTO RZESZÓW,PLN,Poland,2014-2020
86,Zakup Elektrycznych Zespołów Trakcyjnych dla rozwoju kolei małopolskich,['transport'],305217560.0,175717855.1,['małopolskie'],WOJEWÓDZTWO MAŁOPOLSKIE,PLN,Poland,2014-2020
87,"Modernizacja linii kolejowej E 65/C-E 65 na odcinku Warszawa - Gdynia – w zakresie warstwy nadrzędnej LCS, ERTMS/ETCS/GSM-R, DSAT oraz zasilania układu trakcyjnego - Faza II",['transport'],269826690.1,175356340.2,"['mazowieckie', ' pomorskie', ' warmińsko-mazurskie']",PKP POLSKIE LINIE KOLEJOWE S.A.,PLN,Poland,2014-2020
88,Modernizacja floty taboru tramwajowego we Wrocławiu pod względem polepszenia efektywności energetycznej oraz zapewnienia dostępności dla osób o ograniczonej sprawności poruszania się – Etap IA,['transport'],250678996.5,172770575.0,['dolnośląskie'],MIEJSKIE PRZEDSIĘBIORSTWO KOMUNIKACYJNE SP. Z O. O.,PLN,Poland,2014-2020
89,Wdrożenie e-usług w placówkach POZ i ich integracja z systemem e-zdrowia z wykorzystaniem narzędzia centralnego (akronim „Centralne e-usługi POZ” lub „e-Gabinet+”),['Other'],174110042.6,172524691.1,['projekt ogólnopolski'],MINISTER WŁAŚCIWY DS. ZDROWIA - DEPARTAMENT INNOWACJI,PLN,Poland,2014-2020
90,Modernizacja wybranych dworców przy linii kolejowej nr 9 na odcinku Warszawa Wschodnia - Gdynia Główna Osobowa,['transport'],252394182.1,171824991.0,"['kujawsko-pomorskie', ' mazowieckie', ' pomorskie', ' warmińsko-mazurskie']",POLSKIE KOLEJE PAŃSTWOWE S.A.,PLN,Poland,2014-2020
91,Prace na linii kolejowej nr 31 na odcinku gr. województwa - Czeremcha - Hajnówka,['transport'],251429008.2,171644389.4,['podlaskie'],PKP POLSKIE LINIE KOLEJOWE S.A.,PLN,Poland,2014-2020
92,Rozbudowa i udrożnienie sieci komunikacji zbiorowej dla obszaru specjalnej strefy ekonomicznej i strefy przemysłowej w Lublinie,['transport'],218043207.6,171385404.0,['lubelskie'],GMINA LUBLIN,PLN,Poland,2014-2020
93,NEBI - Krajowy Ośrodek Badań Obrazowych w Naukach Biologicznych i Biomedycznych,['education'],252647086.0,169291593.9,"['warmińsko-mazurskie', ' wielkopolskie']",INSTYTUT BIOLOGII DOŚWIADCZALNEJ IM. M. NENCKIEGO PAN,PLN,Poland,2014-2020
94,PRACE - Współpraca w zakresie zaawansowanych obliczeń w Europie,['education'],211194769.0,168497004.7,"['dolnośląskie', ' łódzkie', ' małopolskie', ' podlaskie', ' pomorskie', ' śląskie', ' świętokrzyskie', ' wielkopolskie']",INSTYTUT CHEMII BIOORGANICZNEJ POLSKIEJ AKADEMII NAUK - POZNAŃSKIE CENTRUM SUPERKOMPUTEROWO SIECIOWE,PLN,Poland,2014-2020
95,Przebudowa sieci do standardów Smart Grid poprzez instalowanie inteligentnego opomiarowania i automatyzację sieci w celu aktywizacji odbiorców dla poprawy efektywności użytkowania energii oraz efektywnego zarządzania systemem elektroenergetycznym dla poprawy bezpieczeństwa dostaw. Wdrożenie podstawowe w obszarze Energa - Operator SA.,['power engineering'],275650847.0,166258506.1,"['kujawsko-pomorskie', ' łódzkie', ' mazowieckie', ' pomorskie', ' warmińsko-mazurskie', ' wielkopolskie', ' zachodniopomorskie']",ENERGA-OPERATOR SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
96,Budowa wybranych odcinków tras tramwajowych w Warszawie wraz z zakupem taboru,['transport'],360364094.4,165516237.7,['mazowieckie'],TRAMWAJE WARSZAWSKIE SP. Z O.O.,PLN,Poland,2014-2020
97,Ochrona przeciwpowodziowa Sandomierza,['environmental'],219887209.2,164087191.2,['świętokrzyskie'],PAŃSTWOWE GOSPODARSTWO WODNE WODY POLSKIE - REGIONALNY ZARZĄD GOSPODARKI WODNEJ W KRAKOWIE,PLN,Poland,2014-2020
98,Krajowe laboratorium sieci i usług 5G wraz z otoczeniem,['education'],218278594.9,163036505.3,"['dolnośląskie', ' małopolskie', ' pomorskie', ' wielkopolskie']",POLITECHNIKA WARSZAWSKA,PLN,Poland,2014-2020
99,Świętokrzyski Kampus Laboratoryjny Głównego Urzędu Miar - Etap I Faza I,['Other'],185700061.9,162664157.9,['świętokrzyskie'],GŁÓWNY URZĄD MIAR,PLN,Poland,2014-2020
100,Kompleksowy projekt adaptacji lasów i leśnictwa do zmian klimatu - mała retencja oraz przeciwdziałanie erozji wodnej na terenach nizinnych,['environmental'],246495660.1,162538838.6,['projekt ogólnopolski'],PAŃSTWOWE GOSPODARSTWO LEŚNE LASY PAŃSTWOWE,PLN,Poland,2014-2020
101,Rozbudowa odcinka drogi wojewódzkiej nr 942 w Bielsku-Białej,['transport'],240538006.1,161409160.2,['śląskie'],BIELSKO-BIAŁA MIASTO NA PRAWACH POWIATU,PLN,Poland,2014-2020
102,"Rozbudowa drogi wojewódzkiej Nr 835 Lublin - Wysokie - Biłgoraj - Sieniawa - Przeworsk - Kańczuga - Dynów - Grabownica Starzeńska na odcinku od km 90+490 do km 115+875 (Biłgoraj - granica województwa) o długości 25,385 km",['transport'],171283018.6,160140016.1,['lubelskie'],WOJEWÓDZTWO LUBELSKIE,PLN,Poland,2014-2020
103,Kompleksowy projekt adaptacji lasów i leśnictwa do zmian klimatu - mała retencja oraz przeciwdziałanie erozji wodnej na terenach górskich,['environmental'],239161321.8,159171282.4,"['dolnośląskie', ' małopolskie', ' opolskie', ' podkarpackie', ' śląskie']",PAŃSTWOWE GOSPODARSTWO LEŚNE LASY PAŃSTWOWE,PLN,Poland,2014-2020
104,"Budowa sieci dostępu do Internetu Ogólnopolskiej Sieci Edukacyjnej w ramach osi priorytetowej I „Powszechny dostęp do szybkiego Internetu"" Programu Operacyjnego Polska Cyfrowa na lata 2014-2020",['Other'],187480098.0,158755267.1,['projekt ogólnopolski'],NAUKOWA I AKADEMICKA SIEĆ KOMPUTEROWA - PAŃSTWOWY INSTYTUT BADAWCZY,PLN,Poland,2014-2020
105,"Krajowy Magazyn Danych. Uniwersalna infrastruktura dla składowania i udostępniania danych oraz efektywnego przetwarzania dużych wolumenów danych w modelach HPC, BigData i sztucznej inteligencji.",['education'],195612671.2,158142495.0,"['dolnośląskie', ' łódzkie', ' małopolskie', ' podlaskie', ' pomorskie', ' śląskie', ' świętokrzyskie', ' wielkopolskie']",INSTYTUT CHEMII BIOORGANICZNEJ POLSKIEJ AKADEMII NAUK - POZNAŃSKIE CENTRUM SUPERKOMPUTEROWO SIECIOWE,PLN,Poland,2014-2020
106,Rozwój infrastruktury państwowego organu zarządzania ruchem lotniczym – etap II,['transport'],246336955.0,156309007.7,"['kujawsko-pomorskie', ' łódzkie', ' małopolskie', ' mazowieckie', ' podkarpackie', ' śląskie', ' wielkopolskie', ' zachodniopomorskie']",POLSKA AGENCJA ŻEGLUGI POWIETRZNEJ,PLN,Poland,2014-2020
107,Intermodalny węzeł komunikacyjny w Białymstoku (centrum przesiadkowe wraz z korytarzami publicznego transportu zbiorowego),['transport'],212195611.7,154658840.8,['podlaskie'],MIASTO BIAŁYSTOK,PLN,Poland,2014-2020
108,"Budowa drogi ekspresowej S7, odc. gr. woj. mazowieckiego/świętokrzyskiego - Skarżysko Kamienna",['transport'],313073042.5,154604448.2,['świętokrzyskie'],GENERALNA DYREKCJA DRÓG KRAJOWYCH I AUTOSTRAD,PLN,Poland,2014-2020
109,Zakup 10 nowych elektrycznych zespołów trakcyjnych do obsługi przewozów aglomeracyjnych oraz unowocześnienie zaplecza utrzymania taboru.,['transport'],293727057.5,152757750.9,['pomorskie'],PKP SZYBKA KOLEJ MIEJSKA W TRÓJMIEŚCIE SP. Z O.O.,PLN,Poland,2014-2020
110,Przebudowa Alei Wojska Polskiego - DK 1 w Częstochowie,['transport'],298639869.9,151385794.9,['śląskie'],CZĘSTOCHOWA - MIASTO NA PRAWACH POWIATU,PLN,Poland,2014-2020
111,Budowa Podmiejskiej Kolei Aglomeracyjnej PKA: Zakup taboru wraz z budową zaplecza technicznego.,['transport'],363672516.5,149626238.5,['podkarpackie'],WOJEWÓDZTWO PODKARPACKIE,PLN,Poland,2014-2020
112,Modernizacja torowisk tramwajowych wraz z infrastrukturą towarzyszącą,['transport'],313602947.1,148307381.8,['małopolskie'],KRAKÓW - MIASTO NA PRAWACH POWIATU,PLN,Poland,2014-2020
113,"Budowa węzłów bezpieczeństwa szkolnego ruchu internetowego Ogólnopolskiej Sieci Edukacyjnej w ramach osi priorytetowej I „Powszechny dostęp do szybkiego Internetu"" Programu Operacyjnego Polska Cyfrowa na lata 2014-2020",['Other'],174985323.5,148176816.8,['projekt ogólnopolski'],NAUKOWA I AKADEMICKA SIEĆ KOMPUTEROWA - PAŃSTWOWY INSTYTUT BADAWCZY,PLN,Poland,2014-2020
114,NLPQT – Narodowe Laboratorium Fotoniki i Technologii Kwantowych,['education'],208260331.1,146308190.2,"['dolnośląskie', ' kujawsko-pomorskie', ' lubelskie', ' mazowieckie', ' śląskie', ' wielkopolskie']",UNIWERSYTET WARSZAWSKI,PLN,Poland,2014-2020
115,Budowa trasy tramwajowej od pętli Wilczak do Naramowic w Poznaniu,['transport'],291620633.5,145781249.1,['wielkopolskie'],MIASTO POZNAŃ,PLN,Poland,2014-2020
116,"Odbudowa zabudowy regulacyjnej rzeki Odry - przystosowanie do III klasy drogi wodnej, na odcinku od miejscowości Ścinawa do ujścia Nysy Łużyckiej - ETAP II",['transport'],176113067.1,144642297.0,['lubuskie'],PAŃSTWOWE GOSPODARSTWO WODNE WODY POLSKIE,PLN,Poland,2014-2020
117,Rozwój systemu transportu publicznego w Rzeszowie,['transport'],211105738.7,141244236.0,['podkarpackie'],GMINA MIASTO RZESZÓW,PLN,Poland,2014-2020
118,Budowa obwodnicy Sanoka w ciągu dk 28,['transport'],226338175.9,140886072.7,['podkarpackie'],GENERALNA DYREKCJA DRÓG KRAJOWYCH I AUTOSTRAD,PLN,Poland,2014-2020
119,Projekt poprawy dostępu kolejowego do Portu Gdańsk (most + dwutorowa linia kolejowa) - FAZAII,['transport'],270506516.9,140492924.8,['pomorskie'],PKP POLSKIE LINIE KOLEJOWE S.A.,PLN,Poland,2014-2020
120,"""Rewitalizacja linii kolejowej nr 405 odcinek granica województwa -Słupsk - Ustka"".",['transport'],207356145.3,138782323.0,['pomorskie'],PKP POLSKIE LINIE KOLEJOWE S.A.,PLN,Poland,2014-2020
121,Niskoemisyjna sieć komunikacji zbiorowej dla północnej części LOF wraz z budową systemu biletu elektronicznego komunikacji aglomeracyjnej,['transport'],193620818.8,138470908.3,['lubelskie'],GMINA LUBLIN,PLN,Poland,2014-2020
122,Zwiększenie skuteczności i efektywności systemu automatycznego nadzoru nad ruchem drogowym,['transport'],170168526.3,137585065.2,['projekt ogólnopolski'],GŁÓWNY INSPEKTORAT TRANSPORTU DROGOWEGO,PLN,Poland,2014-2020
123,Modernizacja ciągu ul. Marsa – Żołnierska odc. węzeł Marsa – granica miasta – etap II,['transport'],168477846.2,136897966.9,['mazowieckie'],MIASTO STOŁECZNE WARSZAWA,PLN,Poland,2014-2020
124,Budowa połączenia węzła autostrady A4 w Wierzchosławicach ze SAG w Tarnowie,['transport'],170334362.2,136806098.2,['małopolskie'],WOJEWÓDZTWO MAŁOPOLSKIE,PLN,Poland,2014-2020
125,Zachodnia Brama Metropolii Silesia – Centrum Przesiadkowe w Gliwicach,['transport'],186365384.1,133251416.3,['śląskie'],GLIWICE - MIASTO NA PRAWACH POWIATU,PLN,Poland,2014-2020
126,"Budowa i przebudowa DW 835 w Lublinie na odcinkach: od granicy miasta do skrzyżowania ul. Abramowickiej z ul. Sadową, od skrzyżowania ul. Kunickiego z ul. Dywizjonu 303 do ul. Wrotkowskiej wraz z budową skrzyżowania z DW 830.",['transport'],163888787.1,130395578.8,['lubelskie'],GMINA LUBLIN,PLN,Poland,2014-2020
127,Zakup elektrycznych zespołów trakcyjnych,['Other'],165106598.5,130213344.8,['lubelskie'],WOJEWÓDZTWO LUBELSKIE,PLN,Poland,2014-2020
128,Modernizacja toru wodnego do Portu Północnego w Gdańsku,['transport'],153911772.8,129925704.4,['pomorskie'],URZĄD MORSKI W GDYNI,PLN,Poland,2014-2020
129,Małopolskie Centrum Nauki – projekt zintegrowany,['Other'],187870754.3,129569080.5,['małopolskie'],WOJEWÓDZTWO MAŁOPOLSKIE,PLN,Poland,2014-2020
130,Modernizacja 39 sztuk Elektrycznych Zespołów Trakcyjnych,['Other'],197356514.0,128349960.3,['mazowieckie'],"„KOLEJE MAZOWIECKIE - KM"" SP. Z O.O.",PLN,Poland,2014-2020
131,Poprawa dostępu do Portu w Szczecinie w rejonie Basenu Kaszubskiego,['transport'],344690079.1,127631672.0,['zachodniopomorskie'],ZARZĄD MORSKICH PORTÓW SZCZECIN I ŚWINOUJŚCIE S.A.,PLN,Poland,2014-2020
132,Budowa linii tramwajowej wzdłuż Trasy Łagiewnickiej,['transport'],177894171.1,122891391.3,['małopolskie'],TRASA ŁAGIEWNICKA SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
133,Budowa i przebudowa infrastruktury związanej z rozwojem funkcji gospodarczych na szlakach wodnych Wielkich Jezior Mazurskich wraz z budową śluzy „Guzianka II” i remontem śluzy „Guzianka I” / Etap II B – przebudowa i umocnienie 5 kanałów ...,['environmental'],181335692.0,122523373.6,['warmińsko-mazurskie'],STOWARZYSZENIE WIELKIE JEZIORA MAZURSKIE 2020,PLN,Poland,2014-2020
134,PLATFORMA USŁUG ELEKTRONICZNYCH SKARBOWO- CELNYCH (PUESC),"['administration', 'telecommunication and e-commerce']",144616292.0,121347818.9,['projekt ogólnopolski'],MINISTERSTWO FINANSÓW,PLN,Poland,2014-2020
135,Poprawa warunków komunikacyjnych w ciągu drogi krajowej nr 92 w Poznaniu,['transport'],268956206.8,121272287.6,['wielkopolskie'],MIASTO POZNAŃ,PLN,Poland,2014-2020
136,Ochrona przed powodzią miasta Słubice,['environmental'],169423915.2,120674280.1,['lubuskie'],PAŃSTWOWE GOSPODARSTWO WODNE WODY POLSKIE - REGIONALNY ZARZĄD GOSPODARKI WODNEJ WE WROCŁAWIU,PLN,Poland,2014-2020
137,Budowa obwodnicy piastowskiej w Opolu odcinek od obwodnicy północnej do ul. Krapkowickiej Etap II- od węzła Niemodlińska do obwodnicy północnej,['transport'],144489450.3,119567990.8,['opolskie'],MIASTO OPOLE,PLN,Poland,2014-2020
138,"""Wygodniej, szybciej, bezpieczniej"" poprawa spójności komunikacyjnej województwa lubelskiego poprzez budowę i przebudowę dróg powiatowych usprawniających dostępność komunikacyjną do regionalnych i subregionalnych centrów rozwoju",['Other'],222280349.3,119485146.9,['lubelskie'],POWIAT LUBELSKI,PLN,Poland,2014-2020
139,System zrównoważonego transportu miejskiego w Gorzowie Wlkp.,['transport'],191501283.6,119011835.2,['lubuskie'],MIASTO GORZÓW WIELKOPOLSKI,PLN,Poland,2014-2020
140,Rozwój zrównoważonego transportu publicznego w Gdyni poprzez zakup ekologicznego taboru,['transport'],171086481.0,118230495.0,['pomorskie'],GMINA MIASTA GDYNIA,PLN,Poland,2014-2020
141,Budowa obwodnicy Gostynia w ciągu drogi wojewódzkiej nr 434,['transport'],139153304.3,118020361.7,['wielkopolskie'],SAMORZĄD WOJEWÓDZTWA WIELKOPOLSKIEGO,PLN,Poland,2014-2020
142,Pogłębienie toru podejściowego i akwenów wewnętrznych Portu Gdynia. Etap II – Pogłębienie toru podejściowego.,['transport'],137642355.7,116959640.6,['pomorskie'],URZĄD MORSKI W GDYNI,PLN,Poland,2014-2020
143,Budowa publicznego terminalu promowego w Porcie Gdynia,['transport'],300032303.3,116835301.6,['pomorskie'],ZARZĄD MORSKIEGO PORTU GDYNIA S.A.,PLN,Poland,2014-2020
144,„Przebudowa i rozbudowa hali widowiskowo-sportowej Urania w Olsztynie”,['revitalization'],190270197.3,115995486.6,['warmińsko-mazurskie'],GMINA OLSZTYN,PLN,Poland,2014-2020
145,Wiadukt Biskupia Górka w Gdańsku,['transport'],141108871.8,115806535.0,['pomorskie'],GMINA MIASTA GDAŃSKA,PLN,Poland,2014-2020
146,"Zakup niskoemisyjnych, niskopodłogowych autobusów oraz stacjonarnych automatów KKM do sprzedaży biletów, w celu obsługi linii aglomeracyjnych",['transport'],175570727.9,115718400.0,['małopolskie'],MIEJSKIE PRZEDSIĘBIORSTWO KOMUNIKACYJNE S.A. W KRAKOWIE,PLN,Poland,2014-2020
147,Budowa południowej obwodnicy miasta Zielona Góra w ciągu drogi krajowej,['transport'],138334570.1,114441277.8,['lubuskie'],MIASTO ZIELONA GÓRA,PLN,Poland,2014-2020
148,Zintegrowany System Transportu Szynowego w Aglomeracji i we Wrocławiu- Etap III A,['transport'],283735355.3,113933468.1,['dolnośląskie'],GMINA WROCŁAW,PLN,Poland,2014-2020
149,Zakup nowoczesnego taboru autobusowego z napędem ekologicznym na potrzeby rozwoju transportu publicznego w podregionie tyskim,['transport'],165790199.6,113333333.3,['śląskie'],GMINA MIASTA TYCHY,PLN,Poland,2014-2020
150,Poprawa dostępności do wysokiej jakości specjalistycznych usług zdrowotnych celem leczenia chorób cywilizacyjnych dla mieszkańców Pomorza poprzez rozbudowę Szpitala św. Wojciecha w Gdańsku,['Other'],169345194.4,110206439.4,['pomorskie'],COPERNICUS PODMIOT LECZNICZY SP. Z O.O.,PLN,Poland,2014-2020
151,Rozbudowa DW 764 na odcinku: granica miasta Kielce - granica gminy Daleszyce wraz z budową obwodnic m. Suków i Daleszyce,['transport'],143465080.2,110118922.9,['świętokrzyskie'],WOJEWÓDZTWO ŚWIĘTOKRZYSKIE,PLN,Poland,2014-2020
152,Zakup 50 autobusów elektrycznych zeroemisyjnych do obsługi systemu Komunikacji Miejskiej w Krakowie,['transport'],165548329.0,109692500.0,['małopolskie'],MIEJSKIE PRZEDSIĘBIORSTWO KOMUNIKACYJNE S.A. W KRAKOWIE,PLN,Poland,2014-2020
153,Kompleksowe zabezpieczenie przeciwpowodziowe Żuław - Etap II - Regionalny Zarząd Gospodarki Wodnej w Gdańsku,['environmental'],129038834.0,109677049.6,['pomorskie'],PAŃSTWOWE GOSPODARSTWO WODNE WODY POLSKIE KRAJOWY ZARZĄD GOSPODARKI WODNEJ - REGIONALNY ZARZĄD GOSPODARKI WODNEJ W GDAŃSKU,PLN,Poland,2014-2020
154,Modernizacja wejścia do portu wewnętrznego (w Gdańsku). Etap IIIA,['transport'],128313065.6,108732816.5,['pomorskie'],URZĄD MORSKI W GDYNI,PLN,Poland,2014-2020
155,Docelowe rozwiązanie gospodarki ściekowej dla miasta Wrocławia - Faza I,['environmental'],206521020.0,106646528.6,['dolnośląskie'],MIEJSKIE PRZEDSIĘBIORSTWO WODOCIĄGÓW I KANALIZACJI SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
156,Korekta funkcjonowania układu komunikacyjnego w rejonie ronda Rataje,"['environmental', 'transport']",216965018.2,106537148.0,['wielkopolskie'],MIASTO POZNAŃ,PLN,Poland,2014-2020
157,Optymalizacja gospodarki wodno-ściekowej na terenie Miasta Białegostoku i Gminy Wasilków - I etap,['environmental'],203622331.6,105902685.4,['podlaskie'],WODOCIĄGI BIAŁOSTOCKIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
158,CLARIN – Wspólne zasoby językowe i infrastruktura technologiczna,['education'],131254615.3,104517963.6,['dolnośląskie'],POLITECHNIKA WROCŁAWSKA,PLN,Poland,2014-2020
159,Przebudowa drogi krajowej nr 12 w granicach administracyjnych miasta Chełm,['transport'],130566899.6,103831336.2,['lubelskie'],CHEŁM - MIASTO NA PRAWACH POWIATU,PLN,Poland,2014-2020
